day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;147800;BANANAS;4929;30;;;;;4936;30;;;;;4932.5;-2014.2890625
-1;147800;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
-1;147900;BANANAS;4934;4;4930;27;;;4936;27;;;;;4935.0;-2025.5234375
-1;147900;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-1;148000;PEARLS;10002;4;9995;27;;;10005;27;;;;;10003.5;0.0
-1;148000;BANANAS;4929;27;;;;;4936;27;;;;;4932.5;-2021.625
-1;148100;PEARLS;9995;24;;;;;9998;1;10005;24;;;9996.5;0.0
-1;148100;BANANAS;4930;23;;;;;4937;24;;;;;4933.5;-2028.453125
-1;148200;PEARLS;9996;2;9995;25;;;9998;4;10004;2;10005;25;9997.0;0.0
-1;148200;BANANAS;4935;1;4930;27;;;4937;27;;;;;4936.0;-2033.4921875
-1;148300;BANANAS;4930;21;;;;;4933;4;4936;1;4937;20;4931.5;-2028.7265625
-1;148300;PEARLS;10002;5;9996;1;9995;20;10004;1;10005;20;;;10003.0;0.0
-1;148400;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
-1;148400;BANANAS;4930;1;4929;20;;;4936;21;;;;;4933.0;-2024.8515625
-1;148500;PEARLS;9998;7;9996;1;9995;24;10004;1;10005;24;;;10001.0;0.0
-1;148500;BANANAS;4931;7;4930;25;;;4936;25;;;;;4933.5;-2026.5078125
-1;148600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-1;148600;BANANAS;4929;24;;;;;4936;24;;;;;4932.5;-2017.96875
-1;148700;BANANAS;4935;1;4929;25;;;4936;25;;;;;4935.5;-2018.9921875
-1;148700;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;0.0
-1;148800;PEARLS;9996;2;9995;29;;;10002;5;10004;2;10005;29;9999.0;0.0
-1;148800;BANANAS;4929;31;;;;;4934;5;4936;31;;;4931.5;-2019.390625
-1;148900;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-1;148900;BANANAS;4929;28;;;;;4936;28;;;;;4932.5;-2023.70703125
-1;149000;PEARLS;9996;1;9995;21;;;10002;2;10004;1;10005;21;9999.0;0.0
-1;149000;BANANAS;4934;3;4929;22;;;4935;1;4936;21;;;4934.5;-2021.4453125
-1;149100;PEARLS;9998;6;9996;2;9995;20;10004;2;10005;20;;;10001.0;0.0
-1;149100;BANANAS;4929;5;4928;22;;;4935;22;;;;;4932.0;-2008.6640625
-1;149200;BANANAS;4928;7;4927;28;;;4934;30;;;;;4931.0;-1999.03125
-1;149200;PEARLS;9998;5;9996;2;9995;28;10004;2;10005;28;;;10001.0;0.0
-1;149300;PEARLS;9998;2;9996;2;9995;29;10004;2;10005;29;;;10001.0;0.0
-1;149300;BANANAS;4928;2;4927;31;;;4934;31;;;;;4931.0;-1993.078125
-1;149400;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-1;149400;BANANAS;4928;24;;;;;4935;24;;;;;4931.5;-2005.59375
-1;149500;PEARLS;9995;21;;;;;10002;6;10005;21;;;9998.5;0.0
-1;149500;BANANAS;4928;20;;;;;4933;6;4935;21;;;4930.5;-2005.4609375
-1;149600;BANANAS;4929;6;4928;21;;;4935;21;;;;;4932.0;-2005.578125
-1;149600;PEARLS;9998;6;9995;21;;;10005;21;;;;;10001.5;0.0
-1;149700;PEARLS;9998;4;9995;29;;;10005;29;;;;;10001.5;0.0
-1;149700;BANANAS;4929;4;4928;29;;;4935;29;;;;;4932.0;-2003.1015625
-1;149800;PEARLS;9996;2;9995;20;;;10002;10;10004;2;10005;20;9999.0;0.0
-1;149800;BANANAS;4928;22;;;;;4933;10;4935;22;;;4930.5;-2005.0859375
-1;149900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-1;149900;BANANAS;4928;29;;;;;4931;4;4935;29;;;4929.5;-2023.650390625
-1;150000;BANANAS;4929;6;4928;20;;;4935;20;;;;;4932.0;-2020.0
-1;150000;PEARLS;9998;6;9995;20;;;10005;20;;;;;10001.5;0.0
-1;150100;PEARLS;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;0.0
-1;150100;BANANAS;4928;32;;;;;4933;5;4935;32;;;4930.5;-2020.0
-1;150200;PEARLS;9998;3;9996;1;9995;22;10004;1;10005;22;;;10001.0;0.0
-1;150200;BANANAS;4929;4;4928;22;;;4935;23;;;;;4932.0;-2020.0
-1;150300;PEARLS;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;0.0
-1;150300;BANANAS;4929;1;4928;25;;;4935;26;;;;;4932.0;-2020.0
-1;150400;BANANAS;4930;5;4929;22;;;4935;2;4936;20;;;4932.5;-2020.0
-1;150400;PEARLS;9998;5;9996;2;9995;20;10004;2;10005;20;;;10001.0;0.0
-1;150500;PEARLS;10002;1;9995;21;;;10005;21;;;;;10003.5;0.0
-1;150500;BANANAS;4928;21;;;;;4935;21;;;;;4931.5;-2026.455078125
-1;150600;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;0.0
-1;150600;BANANAS;4928;25;;;;;4934;25;;;;;4931.0;-2025.0078125
-1;150700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-1;150700;BANANAS;4929;1;4928;30;;;4935;31;;;;;4932.0;-2028.84765625
-1;150800;BANANAS;4929;5;4928;22;;;4930;3;4935;22;;;4929.5;-2027.451171875
-1;150800;PEARLS;9998;5;9995;22;;;10005;22;;;;;10001.5;0.0
-1;150900;PEARLS;9995;30;;;;;10002;1;10005;30;;;9998.5;0.0
-1;150900;BANANAS;4928;30;;;;;4933;1;4935;30;;;4930.5;-2028.5859375
-1;151000;PEARLS;9998;6;9996;1;9995;21;10004;1;10005;21;;;10001.0;0.0
-1;151000;BANANAS;4930;6;4929;22;;;4935;1;4936;21;;;4932.5;-2031.064453125
-1;151100;PEARLS;9995;21;;;;;10002;4;10005;21;;;9998.5;0.0
-1;151100;BANANAS;4929;21;;;;;4934;9;4936;21;;;4931.5;-2032.529296875
-1;151200;BANANAS;4930;9;4929;22;;;4936;24;;;;;4933.0;-2033.916015625
-1;151200;PEARLS;9998;7;9996;2;9995;22;10004;2;10005;22;;;10001.0;0.0
-1;151300;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-1;151300;BANANAS;4929;24;;;;;4936;24;;;;;4932.5;-2032.6953125
-1;151400;PEARLS;9996;2;9995;30;;;9998;1;10002;2;10004;2;9997.0;0.0
-1;151400;BANANAS;4928;32;;;;;4933;2;4935;32;;;4930.5;-2028.302734375
-1;151500;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-1;151500;BANANAS;4928;30;;;;;4935;30;;;;;4931.5;-2027.90625
-1;151600;BANANAS;4929;1;4928;23;;;4935;24;;;;;4932.0;-2029.18359375
-1;151600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-1;151700;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-1;151700;BANANAS;4928;22;;;;;4929;1;4935;22;;;4928.5;-2029.36328125
-1;151800;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;151800;BANANAS;4929;26;;;;;4935;26;;;;;4932.0;-2026.990234375
-1;151900;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-1;151900;BANANAS;4929;1;4928;23;;;4935;24;;;;;4932.0;-2026.12109375
-1;152000;BANANAS;4928;29;;;;;4935;29;;;;;4931.5;-2025.140625
-1;152000;PEARLS;10000;5;9995;29;;;10005;29;;;;;10002.5;0.0
-1;152100;BANANAS;4933;1;4929;8;4928;23;4935;23;;;;;4934.0;-2024.720703125
-1;152100;PEARLS;10002;1;9998;8;9996;2;10004;2;10005;21;;;10003.0;0.0
-1;152200;PEARLS;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;0.0
-1;152200;BANANAS;4929;5;4928;22;;;4935;22;;;;;4932.0;-2024.16796875
-1;152300;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-1;152300;BANANAS;4929;27;;;;;4936;27;;;;;4932.5;-2029.35546875
-1;152400;BANANAS;4929;23;;;;;4936;23;;;;;4932.5;-2029.513671875
-1;152400;PEARLS;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;0.0
-1;152500;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-1;152500;BANANAS;4929;27;;;;;4936;27;;;;;4932.5;-2028.861328125
-1;152600;PEARLS;9998;8;9996;1;9995;26;10004;1;10005;26;;;10001.0;0.0
-1;152600;BANANAS;4930;9;4929;27;;;4936;27;;;;;4933.0;-2029.171875
-1;152700;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-1;152700;BANANAS;4930;1;4929;26;;;4936;27;;;;;4933.0;-2056.5390625
-1;152800;BANANAS;4930;21;;;;;4936;1;4937;20;;;4933.0;-2061.890625
-1;152800;PEARLS;9996;1;9995;20;;;10002;1;10004;1;10005;20;9999.0;0.0
-1;152900;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-1;152900;BANANAS;4930;22;;;;;4936;1;4937;21;;;4933.0;-2062.109375
-1;153000;PEARLS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;0.0
-1;153000;BANANAS;4930;2;4929;22;;;4931;2;4936;24;;;4930.5;-2058.203125
-1;153100;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-1;153100;BANANAS;4929;25;;;;;4936;25;;;;;4932.5;-2056.515625
-1;153200;BANANAS;4930;20;;;;;4937;20;;;;;4933.5;-2061.921875
-1;153200;PEARLS;10002;2;9995;20;;;10005;20;;;;;10003.5;0.0
-1;153300;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;0.0
-1;153300;BANANAS;4930;23;;;;;4937;23;;;;;4933.5;-2067.796875
-1;153400;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-1;153400;BANANAS;4930;20;;;;;4937;20;;;;;4933.5;-2061.671875
-1;153500;BANANAS;4931;9;4930;20;;;4937;20;;;;;4934.0;-2066.8515625
-1;153500;PEARLS;9998;10;9995;20;;;10005;20;;;;;10001.5;0.0
-1;153600;BANANAS;4930;30;;;;;4936;31;;;;;4933.0;-2060.921875
-1;153600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-1;153700;BANANAS;4930;26;;;;;4937;26;;;;;4933.5;-2073.7421875
-1;153700;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;153800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-1;153800;BANANAS;4931;23;;;;;4937;2;4938;21;;;4934.0;-2076.671875
-1;153900;BANANAS;4931;28;;;;;4938;28;;;;;4934.5;-2082.390625
-1;153900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;154000;BANANAS;4936;1;4931;27;;;4938;27;;;;;4937.0;-2082.3046875
-1;154000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-1;154100;BANANAS;4931;27;;;;;4938;27;;;;;4934.5;-2081.8359375
-1;154100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-1;154200;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
-1;154200;BANANAS;4932;23;;;;;4938;1;4939;22;;;4935.0;-2091.40625
-1;154300;BANANAS;4931;23;;;;;4932;2;4936;2;4938;23;4931.5;-2078.5390625
-1;154300;PEARLS;9995;23;;;;;10002;2;10005;23;;;9998.5;0.0
-1;154400;BANANAS;4931;26;;;;;4938;26;;;;;4934.5;-2076.296875
-1;154400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;154500;BANANAS;4931;27;;;;;4938;27;;;;;4934.5;-2084.890625
-1;154500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-1;154600;PEARLS;9998;2;9995;21;;;10005;21;;;;;10001.5;0.0
-1;154600;BANANAS;4932;2;4931;21;;;4938;21;;;;;4935.0;-2082.21875
-1;154700;BANANAS;4931;28;;;;;4938;28;;;;;4934.5;-2083.0234375
-1;154700;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-1;154800;BANANAS;4931;29;;;;;4937;2;4938;27;;;4934.0;-2077.4140625
-1;154800;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-1;154900;BANANAS;4932;2;4931;21;;;4936;6;4938;23;;;4934.0;-2086.203125
-1;154900;PEARLS;9996;2;9995;21;;;10002;8;10004;2;10005;21;9999.0;0.0
-1;155000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-1;155000;BANANAS;4931;22;;;;;4937;2;4938;20;;;4934.0;-2074.71875
-1;155100;BANANAS;4930;20;;;;;4936;1;4937;20;;;4933.0;-2059.5
-1;155100;PEARLS;10002;5;9996;1;9995;20;10004;1;10005;20;;;10003.0;0.0
-1;155200;BANANAS;4931;2;4930;27;;;4936;1;4937;26;;;4933.5;-2060.5625
-1;155200;PEARLS;9998;3;9996;1;9995;26;10004;1;10005;26;;;10001.0;0.0
-1;155300;BANANAS;4930;29;;;;;4937;29;;;;;4933.5;-2067.6328125
-1;155300;PEARLS;9996;2;9995;27;;;9998;3;10004;2;10005;27;9997.0;0.0
-1;155400;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
-1;155400;BANANAS;4930;30;;;;;4936;1;4937;29;;;4933.0;-2063.3515625
-1;155500;BANANAS;4929;23;;;;;4936;23;;;;;4932.5;-2050.109375
-1;155500;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-1;155600;BANANAS;4929;28;;;;;4936;29;;;;;4932.5;-2051.7109375
-1;155600;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-1;155700;BANANAS;4934;13;4932;3;4930;5;4936;27;;;;;4935.0;-2051.28125
-1;155700;PEARLS;9998;5;9996;1;9995;26;10004;1;10005;26;;;10001.0;0.0
-1;155800;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;155800;BANANAS;4929;28;;;;;4936;28;;;;;4932.5;-2050.796875
-1;155900;BANANAS;4929;29;;;;;4934;10;4935;2;4936;27;4931.5;-2045.4296875
-1;155900;PEARLS;9996;2;9995;27;;;10002;10;10004;2;10005;27;9999.0;0.0
-1;156000;BANANAS;4929;1;4928;25;;;4935;26;;;;;4932.0;-2040.359375
-1;156000;PEARLS;10002;3;9996;1;9995;25;10004;1;10005;25;;;10003.0;0.0
-1;156100;BANANAS;4929;28;;;;;4936;28;;;;;4932.5;-2047.8671875
-1;156100;PEARLS;10002;1;9995;28;;;10005;28;;;;;10003.5;0.0
-1;156200;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
-1;156200;BANANAS;4929;23;;;;;4936;23;;;;;4932.5;-2054.2109375
-1;156300;BANANAS;4929;26;;;;;4936;26;;;;;4932.5;-2054.40625
-1;156300;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;156400;BANANAS;4930;2;4929;26;;;4936;26;;;;;4933.0;-2055.3828125
-1;156400;PEARLS;9998;2;9996;1;9995;25;10004;1;10005;25;;;10001.0;0.0
-1;156500;BANANAS;4930;1;4929;25;;;4934;2;4936;26;;;4932.0;-2066.1953125
-1;156500;PEARLS;9996;1;9995;25;;;10002;2;10004;1;10005;25;9999.0;0.0
-1;156600;BANANAS;4931;5;4930;28;;;4937;28;;;;;4934.0;-2079.5625
-1;156600;PEARLS;9998;5;9996;1;9995;27;10004;1;10005;27;;;10001.0;0.0
-1;156700;PEARLS;9998;6;9996;2;9995;29;10004;2;10005;29;;;10001.0;0.0
-1;156700;BANANAS;4930;8;4929;29;;;4936;31;;;;;4933.0;-2063.421875
-1;156800;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;0.0
-1;156800;BANANAS;4931;1;4930;25;;;4937;25;;;;;4934.0;-2071.9140625
-1;156900;BANANAS;4930;26;;;;;4937;26;;;;;4933.5;-2070.46875
-1;156900;PEARLS;9995;26;;;;;9998;1;10005;26;;;9996.5;0.0
-1;157000;PEARLS;10000;3;9998;4;9995;22;10005;22;;;;;10002.5;0.0
-1;157000;BANANAS;4930;4;4929;22;;;4936;22;;;;;4933.0;-2062.84375
-1;157100;PEARLS;9996;1;9995;26;;;10002;1;10004;1;10005;26;9999.0;0.0
-1;157100;BANANAS;4929;27;;;;;4934;2;4936;27;;;4931.5;-2060.359375
-1;157200;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-1;157200;BANANAS;4930;2;4929;27;;;4936;29;;;;;4933.0;-2062.65625
-1;157300;BANANAS;4930;9;4929;32;;;4936;32;;;;;4933.0;-2059.90625
-1;157300;PEARLS;9998;9;9996;2;9995;30;10004;2;10005;30;;;10001.0;0.0
-1;157400;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-1;157400;BANANAS;4929;22;;;;;4930;1;4931;3;4936;22;4929.5;-2059.9375
-1;157500;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-1;157500;BANANAS;4929;25;;;;;4931;5;4936;25;;;4930.0;-2056.96875
-1;157600;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-1;157600;BANANAS;4929;23;;;;;4935;2;4936;21;;;4932.0;-2050.1640625
-1;157700;BANANAS;4929;25;;;;;4935;1;4936;24;;;4932.0;-2051.203125
-1;157700;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-1;157800;PEARLS;9996;1;9995;25;;;10002;3;10004;1;10005;25;9999.0;0.0
-1;157800;BANANAS;4929;26;;;;;4934;4;4935;1;4936;25;4931.5;-2050.703125
-1;157900;PEARLS;9998;5;9996;2;9995;24;10004;2;10005;24;;;10001.0;0.0
-1;157900;BANANAS;4930;5;4929;26;;;4935;2;4936;24;;;4932.5;-2051.015625
-1;158000;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;0.0
-1;158000;BANANAS;4929;29;;;;;4936;29;;;;;4932.5;-2054.90625
-1;158100;PEARLS;9996;2;9995;29;;;10002;1;10004;2;10005;29;9999.0;0.0
-1;158100;BANANAS;4929;31;;;;;4934;1;4936;31;;;4931.5;-2058.4375
-1;158200;BANANAS;4929;27;;;;;4930;11;4934;7;4936;27;4929.5;-2059.3046875
-1;158200;PEARLS;9996;2;9995;25;;;10002;7;10004;2;10005;25;9999.0;0.0
-1;158300;PEARLS;9998;5;9996;2;9995;21;10004;2;10005;21;;;10001.0;0.0
-1;158300;BANANAS;4930;8;4929;21;;;4932;4;4936;23;;;4931.0;-2061.515625
-1;158400;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
-1;158400;BANANAS;4930;29;;;;;4936;29;;;;;4933.0;-2066.3125
-1;158500;PEARLS;10002;1;9995;29;;;10005;29;;;;;10003.5;0.0
-1;158500;BANANAS;4935;1;4930;29;;;4937;29;;;;;4936.0;-2068.2578125
-1;158600;BANANAS;4930;23;;;;;4937;23;;;;;4933.5;-2075.9296875
-1;158600;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
-1;158700;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;0.0
-1;158700;BANANAS;4935;1;4930;29;;;4937;29;;;;;4936.0;-2070.734375
-1;158800;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-1;158800;BANANAS;4930;26;;;;;4936;26;;;;;4933.0;-2061.9140625
-1;158900;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-1;158900;BANANAS;4929;20;;;;;4936;20;;;;;4932.5;-2046.9609375
-1;159000;BANANAS;4934;1;4929;22;;;4936;22;;;;;4935.0;-2052.265625
-1;159000;PEARLS;9996;1;9995;21;;;9998;4;10004;1;10005;21;9997.0;0.0
-1;159100;PEARLS;9996;1;9995;24;;;10002;3;10004;1;10005;24;9999.0;0.0
-1;159100;BANANAS;4929;25;;;;;4934;3;4936;25;;;4931.5;-2049.84375
-1;159200;PEARLS;9995;20;;;;;10002;3;10005;20;;;9998.5;0.0
-1;159200;BANANAS;4929;19;;;;;4934;3;4936;20;;;4931.5;-2047.078125
-1;159300;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-1;159300;BANANAS;4930;1;4929;28;;;4936;30;;;;;4933.0;-2058.625
-1;159400;BANANAS;4930;21;;;;;4931;6;4936;1;4937;20;4930.5;-2065.625
-1;159400;PEARLS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;0.0
-1;159500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;0.0
-1;159500;BANANAS;4935;1;4930;25;;;4937;25;;;;;4936.0;-2050.734375
-1;159600;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-1;159600;BANANAS;4930;2;4929;30;;;4936;32;;;;;4933.0;-2049.34375
-1;159700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-1;159700;BANANAS;4930;31;;;;;4936;31;;;;;4933.0;-2050.5
-1;159800;BANANAS;4930;29;;;;;4937;29;;;;;4933.5;-2056.8671875
-1;159800;PEARLS;10002;6;9996;2;9995;27;10004;2;10005;27;;;10003.0;0.0
-1;159900;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-1;159900;BANANAS;4930;20;;;;;4937;20;;;;;4933.5;-2056.53125
-1;160000;PEARLS;10000;6;9995;23;;;10005;23;;;;;10002.5;0.0
-1;160000;BANANAS;4930;23;;;;;4937;23;;;;;4933.5;-2057.3359375
-1;160100;PEARLS;10000;3;9996;2;9995;30;10004;2;10005;30;;;10002.0;0.0
-1;160100;BANANAS;4930;2;4929;30;;;4936;32;;;;;4933.0;-2047.6640625
-1;160200;BANANAS;4930;32;;;;;4936;32;;;;;4933.0;-2050.265625
-1;160200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-1;160300;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
-1;160300;BANANAS;4930;1;4929;22;;;4936;23;;;;;4933.0;-2049.125
-1;160400;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-1;160400;BANANAS;4929;28;;;;;4936;28;;;;;4932.5;-2043.1484375
-1;160500;PEARLS;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;0.0
-1;160500;BANANAS;4929;2;4928;26;;;4933;4;4935;28;;;4931.0;-2034.625
-1;160600;BANANAS;4929;23;;;;;4935;1;4936;22;;;4932.0;-2041.5546875
-1;160600;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
-1;160700;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-1;160700;BANANAS;4928;30;;;;;4935;30;;;;;4931.5;-2039.046875
-1;160800;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
-1;160800;BANANAS;4929;29;;;;;4936;29;;;;;4932.5;-2046.96484375
-1;160900;BANANAS;4928;25;;;;;4933;6;4935;25;;;4930.5;-2039.265625
-1;160900;PEARLS;9996;2;9995;23;;;10002;6;10004;2;10005;23;9999.0;0.0
-1;161000;BANANAS;4928;25;;;;;4935;26;;;;;4931.5;-2037.37109375
-1;161000;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-1;161100;BANANAS;4928;1;4927;22;;;4932;3;4934;23;;;4930.0;-2031.78125
-1;161100;PEARLS;9996;1;9995;22;;;10002;3;10004;1;10005;22;9999.0;0.0
-1;161200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-1;161200;BANANAS;4927;24;;;;;4934;24;;;;;4930.5;-2030.0
-1;161300;PEARLS;9996;1;9995;26;;;10002;1;10004;1;10005;26;9999.0;0.0
-1;161300;BANANAS;4928;27;;;;;4933;1;4934;1;4935;26;4930.5;-2035.171875
-1;161400;BANANAS;4933;1;4928;1;4927;28;4934;29;;;;;4933.5;-2031.85546875
-1;161400;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
-1;161500;PEARLS;9995;23;;;;;10002;5;10005;23;;;9998.5;0.0
-1;161500;BANANAS;4932;4;4927;23;;;4934;23;;;;;4933.0;-2022.6875
-1;161600;PEARLS;10002;1;9995;30;;;10005;30;;;;;10003.5;0.0
-1;161600;BANANAS;4927;30;;;;;4934;30;;;;;4930.5;-2024.22265625
-1;161700;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
-1;161700;BANANAS;4927;30;;;;;4934;30;;;;;4930.5;-2026.86328125
-1;161800;BANANAS;4928;2;4927;28;;;4934;28;;;;;4931.0;-2027.3828125
-1;161800;PEARLS;9998;2;9995;28;;;10005;28;;;;;10001.5;0.0
-1;161900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;161900;BANANAS;4926;28;;;;;4933;28;;;;;4929.5;-2020.109375
-1;162000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-1;162000;BANANAS;4927;31;;;;;4933;31;;;;;4930.0;-2021.7578125
-1;162100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-1;162100;BANANAS;4926;32;;;;;4933;32;;;;;4929.5;-2017.33203125
-1;162200;BANANAS;4927;3;4926;27;;;4933;27;;;;;4930.0;-2016.74609375
-1;162200;PEARLS;9998;3;9995;27;;;10005;27;;;;;10001.5;0.0
-1;162300;BANANAS;4927;28;;;;;4932;10;4933;2;4934;26;4929.5;-2023.3828125
-1;162300;PEARLS;9996;2;9995;26;;;10002;10;10004;2;10005;26;9999.0;0.0
-1;162400;PEARLS;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;0.0
-1;162400;BANANAS;4927;8;4926;29;;;4928;5;4933;29;;;4927.5;-2018.7578125
-1;162500;BANANAS;4927;29;;;;;4934;29;;;;;4930.5;-2023.15625
-1;162500;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-1;162600;BANANAS;4927;27;;;;;4933;2;4934;25;;;4930.0;-2024.75390625
-1;162600;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-1;162700;BANANAS;4926;28;;;;;4933;28;;;;;4929.5;-2018.4140625
-1;162700;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;162800;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-1;162800;BANANAS;4927;20;;;;;4934;20;;;;;4930.5;-2025.98828125
-1;162900;BANANAS;4927;32;;;;;4933;32;;;;;4930.0;-2021.65234375
-1;162900;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-1;163000;BANANAS;4927;9;4926;26;;;4933;27;;;;;4930.0;-2021.015625
-1;163000;PEARLS;9998;8;9996;1;9995;26;10000;6;10004;1;10005;26;9999.0;0.0
-1;163100;BANANAS;4927;1;4926;21;;;4931;2;4933;23;;;4929.0;-2019.125
-1;163100;PEARLS;9996;2;9995;21;;;10002;2;10004;2;10005;21;9999.0;0.0
-1;163200;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-1;163200;BANANAS;4927;30;;;;;4933;2;4934;28;;;4930.0;-2022.546875
